fraction,mode,n_samples,mean_score_drop,flip_rate,base_accuracy,dataset,model
0.05,bottom,63,0.3623352454360256,0.5238095238095238,0.63,ACSF1,LR
0.05,random,63,0.776566894419772,0.4391534391534391,0.63,ACSF1,LR
0.05,top,63,1.6478148135726438,0.6825396825396826,0.63,ACSF1,LR
0.1,bottom,63,1.998912831830616,0.7619047619047619,0.63,ACSF1,LR
0.1,random,63,1.5597556488128217,0.5925925925925927,0.63,ACSF1,LR
0.1,top,63,2.2558616169702184,0.6507936507936508,0.63,ACSF1,LR
0.2,bottom,63,3.779262929179066,0.8253968253968254,0.63,ACSF1,LR
0.2,random,63,2.727299566081661,0.7301587301587301,0.63,ACSF1,LR
0.2,top,63,5.676204493650168,0.8095238095238095,0.63,ACSF1,LR
0.05,bottom,94,-0.0468257919551292,0.0106382978723404,0.6762589928057554,Earthquakes,LR
0.05,random,94,0.1332036923896051,0.0283687943262411,0.6762589928057554,Earthquakes,LR
0.05,top,94,0.4247829895749783,0.1170212765957446,0.6762589928057554,Earthquakes,LR
0.1,bottom,94,-0.0988542134193424,0.0,0.6762589928057554,Earthquakes,LR
0.1,random,94,0.2439823702968881,0.0638297872340425,0.6762589928057554,Earthquakes,LR
0.1,top,94,0.4084090992341602,0.0744680851063829,0.6762589928057554,Earthquakes,LR
0.2,bottom,94,0.0699890285719476,0.0425531914893617,0.6762589928057554,Earthquakes,LR
0.2,random,94,0.1314026012396414,0.0531914893617021,0.6762589928057554,Earthquakes,LR
0.2,top,94,0.5435267309191996,0.1063829787234042,0.6762589928057554,Earthquakes,LR
0.05,bottom,487,0.0249187595757216,0.0041067761806981,0.8116666666666666,SemgHandGenderCh2,LR
0.05,random,487,-0.1482930055655776,0.0438056125941136,0.8116666666666666,SemgHandGenderCh2,LR
0.05,top,487,-5.625913443228951,0.3531827515400411,0.8116666666666666,SemgHandGenderCh2,LR
0.1,bottom,487,0.0786465780053455,0.0205338809034907,0.8116666666666666,SemgHandGenderCh2,LR
0.1,random,487,0.1968620258295057,0.0787132101300479,0.8116666666666666,SemgHandGenderCh2,LR
0.1,top,487,-6.007116111831322,0.3531827515400411,0.8116666666666666,SemgHandGenderCh2,LR
0.2,bottom,487,0.2690441734909362,0.0533880903490759,0.8116666666666666,SemgHandGenderCh2,LR
0.2,random,487,0.3925775671452552,0.1163586584531143,0.8116666666666666,SemgHandGenderCh2,LR
0.2,top,487,-5.733005729158199,0.3531827515400411,0.8116666666666666,SemgHandGenderCh2,LR
0.05,bottom,222,0.0066470997144201,0.027027027027027,0.4933333333333333,SemgHandMovementCh2,LR
0.05,random,222,-0.0333985935521208,0.069069069069069,0.4933333333333333,SemgHandMovementCh2,LR
0.05,top,222,-3.393533227183154,0.4234234234234234,0.4933333333333333,SemgHandMovementCh2,LR
0.1,bottom,222,-0.0121098490656775,0.045045045045045,0.4933333333333333,SemgHandMovementCh2,LR
0.1,random,222,-0.2709185947242374,0.1231231231231231,0.4933333333333333,SemgHandMovementCh2,LR
0.1,top,222,-3.834141598165374,0.6441441441441441,0.4933333333333333,SemgHandMovementCh2,LR
0.2,bottom,222,-0.1370550351064221,0.0675675675675675,0.4933333333333333,SemgHandMovementCh2,LR
0.2,random,222,0.2721128218291902,0.2102102102102102,0.4933333333333333,SemgHandMovementCh2,LR
0.2,top,222,0.6478570264236774,0.6441441441441441,0.4933333333333333,SemgHandMovementCh2,LR
0.05,bottom,370,-0.0024377217351862,0.0216216216216216,0.8222222222222222,SemgHandSubjectCh2,LR
0.05,random,370,0.4239417331963589,0.0792792792792792,0.8222222222222222,SemgHandSubjectCh2,LR
0.05,top,370,4.789825420135578,0.4108108108108108,0.8222222222222222,SemgHandSubjectCh2,LR
0.1,bottom,370,0.2068239762347707,0.0405405405405405,0.8222222222222222,SemgHandSubjectCh2,LR
0.1,random,370,0.5751445616488652,0.1135135135135135,0.8222222222222222,SemgHandSubjectCh2,LR
0.1,top,370,4.665806047421563,0.4189189189189189,0.8222222222222222,SemgHandSubjectCh2,LR
0.2,bottom,370,0.8273194543439713,0.1513513513513513,0.8222222222222222,SemgHandSubjectCh2,LR
0.2,random,370,1.2819578577996749,0.2396396396396396,0.8222222222222222,SemgHandSubjectCh2,LR
0.2,top,370,4.918866629784958,0.4243243243243243,0.8222222222222222,SemgHandSubjectCh2,LR
0.05,bottom,87,0.0132344080220147,0.057471264367816,0.4833333333333333,ShapeletSim,LR
0.05,random,87,0.0568972022227906,0.057471264367816,0.4833333333333333,ShapeletSim,LR
0.05,top,87,0.0592484396868677,0.0689655172413793,0.4833333333333333,ShapeletSim,LR
0.1,bottom,87,0.1005762001012712,0.1149425287356321,0.4833333333333333,ShapeletSim,LR
0.1,random,87,0.1410000809337223,0.1340996168582375,0.4833333333333333,ShapeletSim,LR
0.1,top,87,0.0953450915358663,0.1149425287356321,0.4833333333333333,ShapeletSim,LR
0.2,bottom,87,0.0798556047979015,0.1149425287356321,0.4833333333333333,ShapeletSim,LR
0.2,random,87,0.1722407394021863,0.1494252873563218,0.4833333333333333,ShapeletSim,LR
0.2,top,87,0.1252761044537572,0.1494252873563218,0.4833333333333333,ShapeletSim,LR
0.05,bottom,154,0.2331160699467583,0.0779220779220779,0.4106666666666667,SmallKitchenAppliances,LR
0.05,random,154,0.1878380386628612,0.0606060606060606,0.4106666666666667,SmallKitchenAppliances,LR
0.05,top,154,0.4953569869711829,0.0779220779220779,0.4106666666666667,SmallKitchenAppliances,LR
0.1,bottom,154,0.4117379271744498,0.1233766233766233,0.4106666666666667,SmallKitchenAppliances,LR
0.1,random,154,0.4133377233659557,0.0909090909090909,0.4106666666666667,SmallKitchenAppliances,LR
0.1,top,154,0.7168860239232955,0.0974025974025974,0.4106666666666667,SmallKitchenAppliances,LR
0.2,bottom,154,0.679472064643986,0.2272727272727272,0.4106666666666667,SmallKitchenAppliances,LR
0.2,random,154,0.7211050579373628,0.1515151515151515,0.4106666666666667,SmallKitchenAppliances,LR
0.2,top,154,1.1362326259188065,0.0909090909090909,0.4106666666666667,SmallKitchenAppliances,LR
0.05,bottom,129,0.0058585335991989,0.0,0.86,SmoothSubspace,LR
0.05,random,129,0.1466145953778369,0.0387596899224806,0.86,SmoothSubspace,LR
0.05,top,129,0.8970323990394877,0.1705426356589147,0.86,SmoothSubspace,LR
0.1,bottom,129,-0.0172362529025431,0.0155038759689922,0.86,SmoothSubspace,LR
0.1,random,129,0.2766291868828185,0.0439276485788113,0.86,SmoothSubspace,LR
0.1,top,129,1.142202487657084,0.2248062015503876,0.86,SmoothSubspace,LR
0.2,bottom,129,-0.0567775590736447,0.0,0.86,SmoothSubspace,LR
0.2,random,129,0.3988053466361161,0.1085271317829457,0.86,SmoothSubspace,LR
0.2,top,129,1.6901899169239885,0.3643410852713178,0.86,SmoothSubspace,LR
0.05,bottom,128,0.1254221154308426,0.0546875,0.7314285714285714,ArrowHead,LR
0.05,random,128,-0.0148178940133955,0.2630208333333333,0.7314285714285714,ArrowHead,LR
0.05,top,128,-6.026940675855234,0.3359375,0.7314285714285714,ArrowHead,LR
0.1,bottom,128,-0.0282596110062636,0.2109375,0.7314285714285714,ArrowHead,LR
0.1,random,128,0.5009224988653906,0.3515625,0.7314285714285714,ArrowHead,LR
0.1,top,128,-3.7851155655768713,0.3984375,0.7314285714285714,ArrowHead,LR
0.2,bottom,128,0.5486709270228356,0.296875,0.7314285714285714,ArrowHead,LR
