fraction,mode,n_samples,mean_score_drop,flip_rate,base_accuracy,dataset,model
0.2,random,50,2.144021830565962,0.8133333333333332,0.9810587663914522,StarLightCurves,HYDRA
0.2,top,50,1.3215111833116848,0.82,0.9810587663914522,StarLightCurves,HYDRA
0.05,bottom,50,0.1701891870786012,0.0,0.978894472361809,Symbols,HYDRA
0.05,random,50,0.2148142013227805,0.02,0.978894472361809,Symbols,HYDRA
0.05,top,50,0.2378462257657718,0.0,0.978894472361809,Symbols,HYDRA
0.1,bottom,50,0.1824678888355107,0.0,0.978894472361809,Symbols,HYDRA
0.1,random,50,0.2901725822634492,0.0133333333333333,0.978894472361809,Symbols,HYDRA
0.1,top,50,0.3525456178180694,0.0,0.978894472361809,Symbols,HYDRA
0.2,bottom,50,0.2327923259077309,0.0,0.978894472361809,Symbols,HYDRA
0.2,random,50,0.4354458921547447,0.02,0.978894472361809,Symbols,HYDRA
0.2,top,50,0.5231494547887358,0.02,0.978894472361809,Symbols,HYDRA
0.05,bottom,50,0.1131286729909322,0.12,1.0,Trace,HYDRA
0.05,random,50,0.2297854047770061,0.1933333333333333,1.0,Trace,HYDRA
0.05,top,50,0.5482020144218299,0.16,1.0,Trace,HYDRA
0.1,bottom,50,0.1610473791998966,0.12,1.0,Trace,HYDRA
0.1,random,50,0.3562500923649543,0.2,1.0,Trace,HYDRA
0.1,top,50,0.7541212315382737,0.2,1.0,Trace,HYDRA
0.2,bottom,50,0.2491216509301222,0.04,1.0,Trace,HYDRA
0.2,random,50,0.4865756081852199,0.2266666666666666,1.0,Trace,HYDRA
0.2,top,50,0.725438572554878,0.22,1.0,Trace,HYDRA
0.05,bottom,50,-0.2555553681939846,0.02,0.9861111111111112,UMD,HYDRA
0.05,random,50,-0.096620620907411,0.0733333333333333,0.9861111111111112,UMD,HYDRA
0.05,top,50,0.3195777924701239,0.12,0.9861111111111112,UMD,HYDRA
0.1,bottom,50,-0.2974600339107392,0.06,0.9861111111111112,UMD,HYDRA
0.1,random,50,-0.0108798468823587,0.0933333333333333,0.9861111111111112,UMD,HYDRA
0.1,top,50,0.7155049712640177,0.44,0.9861111111111112,UMD,HYDRA
0.2,bottom,50,-0.2745047960976018,0.08,0.9861111111111112,UMD,HYDRA
0.2,random,50,0.1535365022813472,0.1666666666666666,0.9861111111111112,UMD,HYDRA
0.2,top,50,1.2044917590747917,0.84,0.9861111111111112,UMD,HYDRA
0.05,bottom,50,0.0608443563397781,0.0,0.9731993299832497,UWaveGestureLibraryAll,HYDRA
0.05,random,50,0.1115408986503153,0.0266666666666666,0.9731993299832497,UWaveGestureLibraryAll,HYDRA
0.05,top,50,0.1596335717732033,0.06,0.9731993299832497,UWaveGestureLibraryAll,HYDRA
0.1,bottom,50,0.1509354039937271,0.04,0.9731993299832497,UWaveGestureLibraryAll,HYDRA
0.1,random,50,0.1590441996979083,0.0133333333333333,0.9731993299832497,UWaveGestureLibraryAll,HYDRA
0.1,top,50,0.227796903813083,0.04,0.9731993299832497,UWaveGestureLibraryAll,HYDRA
0.2,bottom,50,0.3066074680470797,0.18,0.9731993299832497,UWaveGestureLibraryAll,HYDRA
0.2,random,50,0.3456922905090671,0.1666666666666666,0.9731993299832497,UWaveGestureLibraryAll,HYDRA
0.2,top,50,0.3389389250170998,0.18,0.9731993299832497,UWaveGestureLibraryAll,HYDRA
0.05,bottom,50,0.0813845447845239,0.0,0.8579006141820212,UWaveGestureLibraryX,HYDRA
0.05,random,50,0.1550780695806663,0.0333333333333333,0.8579006141820212,UWaveGestureLibraryX,HYDRA
0.05,top,50,0.1715026140731503,0.02,0.8579006141820212,UWaveGestureLibraryX,HYDRA
0.1,bottom,50,0.1162370884960996,0.04,0.8579006141820212,UWaveGestureLibraryX,HYDRA
0.1,random,50,0.2438798405448361,0.0466666666666666,0.8579006141820212,UWaveGestureLibraryX,HYDRA
0.1,top,50,0.24475929258536,0.04,0.8579006141820212,UWaveGestureLibraryX,HYDRA
0.2,bottom,50,0.302398348683922,0.16,0.8579006141820212,UWaveGestureLibraryX,HYDRA
0.2,random,50,0.4561001460621171,0.18,0.8579006141820212,UWaveGestureLibraryX,HYDRA
0.2,top,50,0.5201786105854116,0.22,0.8579006141820212,UWaveGestureLibraryX,HYDRA
0.05,bottom,50,0.0658599649491077,0.06,0.7970407593523171,UWaveGestureLibraryY,HYDRA
0.05,random,50,0.1223563963653737,0.0533333333333333,0.7970407593523171,UWaveGestureLibraryY,HYDRA
0.05,top,50,0.1272509416415109,0.12,0.7970407593523171,UWaveGestureLibraryY,HYDRA
0.1,bottom,50,0.1058812130884364,0.12,0.7970407593523171,UWaveGestureLibraryY,HYDRA
0.1,random,50,0.1929765623865993,0.18,0.7970407593523171,UWaveGestureLibraryY,HYDRA
0.1,top,50,0.2149014216332902,0.24,0.7970407593523171,UWaveGestureLibraryY,HYDRA
0.2,bottom,50,0.2664309072185988,0.2,0.7970407593523171,UWaveGestureLibraryY,HYDRA
0.2,random,50,0.314681049387084,0.2266666666666666,0.7970407593523171,UWaveGestureLibraryY,HYDRA
0.2,top,50,0.3160234472373548,0.32,0.7970407593523171,UWaveGestureLibraryY,HYDRA
0.05,bottom,50,0.1186204991271206,0.08,0.800390843104411,UWaveGestureLibraryZ,HYDRA
0.05,random,50,0.1536753432747865,0.0933333333333333,0.800390843104411,UWaveGestureLibraryZ,HYDRA
0.05,top,50,0.2012903903240625,0.12,0.800390843104411,UWaveGestureLibraryZ,HYDRA
0.1,bottom,50,0.1572641760196896,0.14,0.800390843104411,UWaveGestureLibraryZ,HYDRA
0.1,random,50,0.2296708139489936,0.1333333333333333,0.800390843104411,UWaveGestureLibraryZ,HYDRA
0.1,top,50,0.2680690253177272,0.12,0.800390843104411,UWaveGestureLibraryZ,HYDRA
0.2,bottom,50,0.2459081333212067,0.2,0.800390843104411,UWaveGestureLibraryZ,HYDRA
0.2,random,50,0.3772474786409922,0.2133333333333333,0.800390843104411,UWaveGestureLibraryZ,HYDRA
0.2,top,50,0.4582748363263135,0.32,0.800390843104411,UWaveGestureLibraryZ,HYDRA
0.05,bottom,50,0.0953915012809162,0.02,0.7402597402597403,Worms,HYDRA
0.05,random,50,0.0526610435568373,0.04,0.7402597402597403,Worms,HYDRA
0.05,top,50,0.131065224240533,0.08,0.7402597402597403,Worms,HYDRA
0.1,bottom,50,0.0603944626199436,0.0,0.7402597402597403,Worms,HYDRA
0.1,random,50,0.0675755438834548,0.06,0.7402597402597403,Worms,HYDRA
0.1,top,50,0.1677159643235848,0.06,0.7402597402597403,Worms,HYDRA
0.2,bottom,50,0.0886633747608027,0.06,0.7402597402597403,Worms,HYDRA
0.2,random,50,0.0955260530830074,0.0466666666666666,0.7402597402597403,Worms,HYDRA
0.2,top,50,0.2813592072643521,0.04,0.7402597402597403,Worms,HYDRA
0.05,bottom,50,0.0339633795632565,0.04,0.7662337662337663,WormsTwoClass,HYDRA
0.05,random,50,0.0856911559008882,0.0466666666666666,0.7662337662337663,WormsTwoClass,HYDRA
0.05,top,50,0.1170986918817497,0.06,0.7662337662337663,WormsTwoClass,HYDRA
0.1,bottom,50,0.0704115598727999,0.06,0.7662337662337663,WormsTwoClass,HYDRA
0.1,random,50,0.0921262514529906,0.0333333333333333,0.7662337662337663,WormsTwoClass,HYDRA
0.1,top,50,0.1614682132664753,0.08,0.7662337662337663,WormsTwoClass,HYDRA
0.2,bottom,50,0.132924714745122,0.06,0.7662337662337663,WormsTwoClass,HYDRA
0.2,random,50,0.1753189916027524,0.08,0.7662337662337663,WormsTwoClass,HYDRA
0.2,top,50,0.224776531563694,0.12,0.7662337662337663,WormsTwoClass,HYDRA
0.05,bottom,50,0.1878267007221239,0.16,0.9333333333333332,Yoga,HYDRA
0.05,random,50,0.1680507439131985,0.16,0.9333333333333332,Yoga,HYDRA
0.05,top,50,0.132198809121349,0.14,0.9333333333333332,Yoga,HYDRA
0.1,bottom,50,0.1902917972636887,0.12,0.9333333333333332,Yoga,HYDRA
0.1,random,50,0.219543396308664,0.1533333333333333,0.9333333333333332,Yoga,HYDRA
0.1,top,50,0.1891210361408087,0.16,0.9333333333333332,Yoga,HYDRA
0.2,bottom,50,0.3448296172987033,0.18,0.9333333333333332,Yoga,HYDRA
0.2,random,50,0.2354241212206346,0.1866666666666666,0.9333333333333332,Yoga,HYDRA
0.2,top,50,0.2689354299239508,0.12,0.9333333333333332,Yoga,HYDRA
0.05,bottom,50,0.1317203442325854,0.0,0.9911111111111112,CBF,HYDRA
0.05,random,50,0.0748985584964447,0.0066666666666666,0.9911111111111112,CBF,HYDRA
0.05,top,50,0.0493865795059996,0.02,0.9911111111111112,CBF,HYDRA
0.1,bottom,50,0.251354754348509,0.04,0.9911111111111112,CBF,HYDRA
0.1,random,50,0.1987835441846804,0.0266666666666666,0.9911111111111112,CBF,HYDRA
0.1,top,50,0.0988757870656189,0.04,0.9911111111111112,CBF,HYDRA
0.2,bottom,50,0.4085449813353478,0.26,0.9911111111111112,CBF,HYDRA
0.2,random,50,0.3652564325680761,0.3066666666666666,0.9911111111111112,CBF,HYDRA
0.2,top,50,0.231554040409671,0.22,0.9911111111111112,CBF,HYDRA
0.05,bottom,50,-0.2067432876455843,0.0,0.9825072886297376,Chinatown,HYDRA
0.05,random,50,0.0474182514196523,0.0066666666666666,0.9825072886297376,Chinatown,HYDRA
0.05,top,50,0.03573600598017,0.0,0.9825072886297376,Chinatown,HYDRA
0.1,bottom,50,-0.3780735085369918,0.0,0.9825072886297376,Chinatown,HYDRA
0.1,random,50,0.1671767492793134,0.04,0.9825072886297376,Chinatown,HYDRA
0.1,top,50,0.3124617756694672,0.0,0.9825072886297376,Chinatown,HYDRA
0.2,bottom,50,-0.4426614708729051,0.0,0.9825072886297376,Chinatown,HYDRA
0.2,random,50,0.2432890866171386,0.1466666666666666,0.9825072886297376,Chinatown,HYDRA
0.2,top,50,0.6421423119677773,0.18,0.9825072886297376,Chinatown,HYDRA
0.05,bottom,50,0.0724569600612053,0.04,0.7747395833333334,ChlorineConcentration,HYDRA
0.05,random,50,0.2835000056763097,0.1333333333333333,0.7747395833333334,ChlorineConcentration,HYDRA
0.05,top,50,0.5084842936835343,0.34,0.7747395833333334,ChlorineConcentration,HYDRA
0.1,bottom,50,0.1683031034108834,0.1,0.7747395833333334,ChlorineConcentration,HYDRA
0.1,random,50,0.4526676814826672,0.3133333333333333,0.7747395833333334,ChlorineConcentration,HYDRA
0.1,top,50,0.6088476619724716,0.44,0.7747395833333334,ChlorineConcentration,HYDRA
0.2,bottom,50,0.1427173004246854,0.22,0.7747395833333334,ChlorineConcentration,HYDRA
0.2,random,50,0.6368838157524365,0.4866666666666666,0.7747395833333334,ChlorineConcentration,HYDRA
0.2,top,50,0.8330110069457928,0.52,0.7747395833333334,ChlorineConcentration,HYDRA
0.05,bottom,50,0.0163254209654168,0.04,0.8128205128205128,CricketX,HYDRA
0.05,random,50,0.1028287598792774,0.06,0.8128205128205128,CricketX,HYDRA
0.05,top,50,0.2955019328878792,0.12,0.8128205128205128,CricketX,HYDRA
0.1,bottom,50,0.0367287097964399,0.14,0.8128205128205128,CricketX,HYDRA
0.1,random,50,0.1621928305602436,0.1066666666666666,0.8128205128205128,CricketX,HYDRA
0.1,top,50,0.508424117864636,0.34,0.8128205128205128,CricketX,HYDRA
0.2,bottom,50,0.0797685259425299,0.28,0.8128205128205128,CricketX,HYDRA
0.2,random,50,0.35346851502476,0.3733333333333333,0.8128205128205128,CricketX,HYDRA
0.2,top,50,0.8114890716737441,0.72,0.8128205128205128,CricketX,HYDRA
0.05,bottom,50,0.0394039454774994,0.04,0.823076923076923,CricketY,HYDRA
0.05,random,50,0.0971996179140267,0.0666666666666666,0.823076923076923,CricketY,HYDRA
0.05,top,50,0.3239911397610218,0.12,0.823076923076923,CricketY,HYDRA
0.1,bottom,50,0.0361682492660331,0.02,0.823076923076923,CricketY,HYDRA
0.1,random,50,0.1587394795549959,0.1266666666666666,0.823076923076923,CricketY,HYDRA
0.1,top,50,0.4624433932185939,0.32,0.823076923076923,CricketY,HYDRA
0.2,bottom,50,0.047787423541774,0.1,0.823076923076923,CricketY,HYDRA
0.2,random,50,0.2751070585941227,0.2133333333333333,0.823076923076923,CricketY,HYDRA
0.2,top,50,0.6265081833886631,0.5,0.823076923076923,CricketY,HYDRA
0.05,bottom,50,0.0384195771698921,0.02,0.8,CricketZ,HYDRA
0.05,random,50,0.110358833036053,0.0866666666666666,0.8,CricketZ,HYDRA
0.05,top,50,0.2764993561987802,0.1,0.8,CricketZ,HYDRA
0.1,bottom,50,0.0430180368174196,0.0,0.8,CricketZ,HYDRA
0.1,random,50,0.1820431393306426,0.14,0.8,CricketZ,HYDRA
0.1,top,50,0.5050143705179935,0.3,0.8,CricketZ,HYDRA
0.2,bottom,50,0.0799722294013408,0.1,0.8,CricketZ,HYDRA
0.2,random,50,0.3460324523275591,0.36,0.8,CricketZ,HYDRA
0.2,top,50,0.7945834988226952,0.74,0.8,CricketZ,HYDRA
0.05,bottom,50,0.1267609240624548,0.02,0.7358928571428571,Crop,HYDRA
0.05,random,50,0.5055751396726239,0.0933333333333333,0.7358928571428571,Crop,HYDRA
0.05,top,50,1.0001440960073602,0.3,0.7358928571428571,Crop,HYDRA
0.1,bottom,50,0.3248191840139457,0.0,0.7358928571428571,Crop,HYDRA
0.1,random,50,0.7782109062666673,0.3066666666666666,0.7358928571428571,Crop,HYDRA
0.1,top,50,1.2194053317003244,0.7,0.7358928571428571,Crop,HYDRA
0.2,bottom,50,0.3825932728195033,0.0,0.7358928571428571,Crop,HYDRA
0.2,random,50,0.955311543229232,0.48,0.7358928571428571,Crop,HYDRA
0.2,top,50,1.2497855786247154,0.96,0.7358928571428571,Crop,HYDRA
0.05,bottom,50,0.0128589452072455,0.12,0.762589928057554,DistalPhalanxOutlineAgeGroup,HYDRA
0.05,random,50,0.1817826979134952,0.2133333333333333,0.762589928057554,DistalPhalanxOutlineAgeGroup,HYDRA
0.05,top,50,0.2652429678330787,0.26,0.762589928057554,DistalPhalanxOutlineAgeGroup,HYDRA
0.1,bottom,50,0.0208987715358013,0.2,0.762589928057554,DistalPhalanxOutlineAgeGroup,HYDRA
0.1,random,50,0.2362392785720212,0.32,0.762589928057554,DistalPhalanxOutlineAgeGroup,HYDRA
0.1,top,50,0.4121152750876936,0.38,0.762589928057554,DistalPhalanxOutlineAgeGroup,HYDRA
0.2,bottom,50,0.2437294101721222,0.5,0.762589928057554,DistalPhalanxOutlineAgeGroup,HYDRA
0.2,random,50,0.4117323704730928,0.56,0.762589928057554,DistalPhalanxOutlineAgeGroup,HYDRA
0.2,top,50,0.525924731263733,0.66,0.762589928057554,DistalPhalanxOutlineAgeGroup,HYDRA
0.05,bottom,50,0.1164240766066312,0.02,0.7463768115942029,DistalPhalanxOutlineCorrect,HYDRA
0.05,random,50,0.2734668976265192,0.1866666666666666,0.7463768115942029,DistalPhalanxOutlineCorrect,HYDRA
0.05,top,50,0.4530000309379847,0.3,0.7463768115942029,DistalPhalanxOutlineCorrect,HYDRA
0.1,bottom,50,0.2250231394418129,0.1,0.7463768115942029,DistalPhalanxOutlineCorrect,HYDRA
0.1,random,50,0.376477707646343,0.2866666666666666,0.7463768115942029,DistalPhalanxOutlineCorrect,HYDRA
0.1,top,50,0.5466088606120825,0.44,0.7463768115942029,DistalPhalanxOutlineCorrect,HYDRA
0.2,bottom,50,0.2182370857212424,0.12,0.7463768115942029,DistalPhalanxOutlineCorrect,HYDRA
0.2,random,50,0.5587842787855599,0.4466666666666666,0.7463768115942029,DistalPhalanxOutlineCorrect,HYDRA
0.2,top,50,0.6936206012804239,0.66,0.7463768115942029,DistalPhalanxOutlineCorrect,HYDRA
0.05,bottom,50,0.3943439606800869,0.04,0.697841726618705,DistalPhalanxTW,HYDRA
0.05,random,50,0.338064535310693,0.0533333333333333,0.697841726618705,DistalPhalanxTW,HYDRA
0.05,top,50,0.2058814860562172,0.06,0.697841726618705,DistalPhalanxTW,HYDRA
0.1,bottom,50,0.530480999581721,0.08,0.697841726618705,DistalPhalanxTW,HYDRA
0.1,random,50,0.4491255484539783,0.1333333333333333,0.697841726618705,DistalPhalanxTW,HYDRA
0.1,top,50,0.2595803905248218,0.04,0.697841726618705,DistalPhalanxTW,HYDRA
0.2,bottom,50,0.7216736187948127,0.12,0.697841726618705,DistalPhalanxTW,HYDRA
0.2,random,50,0.4719450193302428,0.2,0.697841726618705,DistalPhalanxTW,HYDRA
0.2,top,50,0.1927669408475349,0.12,0.697841726618705,DistalPhalanxTW,HYDRA
0.05,bottom,44,0.0242186527107731,0.1818181818181818,0.5714285714285714,DodgerLoopDay,HYDRA
0.05,random,44,0.0463042988925453,0.25,0.5714285714285714,DodgerLoopDay,HYDRA
0.05,top,44,0.0664702369593987,0.2727272727272727,0.5714285714285714,DodgerLoopDay,HYDRA
0.1,bottom,44,0.0659243377063674,0.2272727272727272,0.5714285714285714,DodgerLoopDay,HYDRA
0.1,random,44,0.0780633697186401,0.2651515151515151,0.5714285714285714,DodgerLoopDay,HYDRA
0.1,top,44,0.0818255186843327,0.4318181818181818,0.5714285714285714,DodgerLoopDay,HYDRA
0.2,bottom,44,0.086471209063014,0.2727272727272727,0.5714285714285714,DodgerLoopDay,HYDRA
0.2,random,44,0.1475355947129587,0.4545454545454545,0.5714285714285714,DodgerLoopDay,HYDRA
0.2,top,44,0.107125774432166,0.5454545454545454,0.5714285714285714,DodgerLoopDay,HYDRA
0.05,bottom,50,0.005109420477304,0.0,0.8188976377952756,DodgerLoopGame,HYDRA
0.05,random,50,0.0200064351718491,0.0333333333333333,0.8188976377952756,DodgerLoopGame,HYDRA
0.05,top,50,-0.1635343075009066,0.0,0.8188976377952756,DodgerLoopGame,HYDRA
0.1,bottom,50,-0.0900613030235327,0.0,0.8188976377952756,DodgerLoopGame,HYDRA
0.1,random,50,-0.1432860867967382,0.0,0.8188976377952756,DodgerLoopGame,HYDRA
0.1,top,50,-0.371618358775807,0.0,0.8188976377952756,DodgerLoopGame,HYDRA
0.2,bottom,50,-0.4008906077985484,0.0,0.8188976377952756,DodgerLoopGame,HYDRA
0.2,random,50,-0.5829747808996213,0.0,0.8188976377952756,DodgerLoopGame,HYDRA
0.2,top,50,-0.8804458855151358,0.0,0.8188976377952756,DodgerLoopGame,HYDRA
0.05,bottom,50,-0.1744163945996827,0.0,0.9761904761904762,DodgerLoopWeekend,HYDRA
0.05,random,50,0.0826360796657412,0.0266666666666666,0.9761904761904762,DodgerLoopWeekend,HYDRA
0.05,top,50,0.2065571709152062,0.02,0.9761904761904762,DodgerLoopWeekend,HYDRA
0.1,bottom,50,-0.2448498388536958,0.0,0.9761904761904762,DodgerLoopWeekend,HYDRA
0.1,random,50,0.1900206727798658,0.0866666666666666,0.9761904761904762,DodgerLoopWeekend,HYDRA
0.1,top,50,0.4285283976875938,0.36,0.9761904761904762,DodgerLoopWeekend,HYDRA
0.2,bottom,50,0.0111847414026762,0.0,0.9761904761904762,DodgerLoopWeekend,HYDRA
0.2,random,50,0.4948776660707434,0.3133333333333333,0.9761904761904762,DodgerLoopWeekend,HYDRA
0.2,top,50,0.7678444389705877,0.58,0.9761904761904762,DodgerLoopWeekend,HYDRA
0.05,bottom,50,-3.997776853020385e-05,0.02,0.89,ECG200,HYDRA
0.05,random,50,0.1163965494913099,0.0466666666666666,0.89,ECG200,HYDRA
0.05,top,50,0.1623849481050644,0.02,0.89,ECG200,HYDRA
0.1,bottom,50,0.0327073175229545,0.04,0.89,ECG200,HYDRA
0.1,random,50,0.1669577025281592,0.0733333333333333,0.89,ECG200,HYDRA
0.1,top,50,0.2746080897217536,0.14,0.89,ECG200,HYDRA
0.2,bottom,50,0.0387387764050779,0.1,0.89,ECG200,HYDRA
0.2,random,50,0.2771956032643652,0.1333333333333333,0.89,ECG200,HYDRA
0.2,top,50,0.5039792197394044,0.36,0.89,ECG200,HYDRA
0.05,bottom,50,-0.0742395817010514,0.0,0.9477777777777778,ECG5000,HYDRA
0.05,random,50,0.0031927763462518,0.0,0.9477777777777778,ECG5000,HYDRA
0.05,top,50,0.065796899570727,0.0,0.9477777777777778,ECG5000,HYDRA
0.1,bottom,50,-0.0135088734117677,0.0,0.9477777777777778,ECG5000,HYDRA
0.1,random,50,0.0726685015148751,0.0,0.9477777777777778,ECG5000,HYDRA
0.1,top,50,0.1900465177177353,0.0,0.9477777777777778,ECG5000,HYDRA
0.2,bottom,50,0.129006361952136,0.0,0.9477777777777778,ECG5000,HYDRA
0.2,random,50,0.1885354430173478,0.0,0.9477777777777778,ECG5000,HYDRA
0.2,top,50,0.2029394512915229,0.0,0.9477777777777778,ECG5000,HYDRA
0.05,bottom,50,0.0966828810324957,0.0,1.0,ECGFiveDays,HYDRA
0.05,random,50,0.0603247497065405,0.0466666666666666,1.0,ECGFiveDays,HYDRA
0.05,top,50,0.4237485346422094,0.26,1.0,ECGFiveDays,HYDRA
0.1,bottom,50,0.2003143985299409,0.0,1.0,ECGFiveDays,HYDRA
0.1,random,50,0.1582772167176175,0.0733333333333333,1.0,ECGFiveDays,HYDRA
0.1,top,50,0.4883167908067178,0.2,1.0,ECGFiveDays,HYDRA
0.2,bottom,50,0.2071017513876936,0.0,1.0,ECGFiveDays,HYDRA
0.2,random,50,0.2339474333887652,0.0866666666666666,1.0,ECGFiveDays,HYDRA
0.2,top,50,0.4523254692251931,0.14,1.0,ECGFiveDays,HYDRA
0.05,bottom,50,0.1202487817682426,0.18,0.7368694073401634,ElectricDevices,HYDRA
0.05,random,50,0.0756281415789278,0.2266666666666666,0.7368694073401634,ElectricDevices,HYDRA
0.05,top,50,0.2880995946925078,0.3,0.7368694073401634,ElectricDevices,HYDRA
0.1,bottom,50,0.0812397800986829,0.18,0.7368694073401634,ElectricDevices,HYDRA
0.1,random,50,0.1843402886829417,0.26,0.7368694073401634,ElectricDevices,HYDRA
0.1,top,50,0.4554676111210916,0.54,0.7368694073401634,ElectricDevices,HYDRA
0.2,bottom,50,0.0470721377119479,0.2,0.7368694073401634,ElectricDevices,HYDRA
0.2,random,50,0.2347773384178171,0.38,0.7368694073401634,ElectricDevices,HYDRA
0.2,top,50,0.5955539306596106,0.7,0.7368694073401634,ElectricDevices,HYDRA
0.05,bottom,50,0.1758847353932418,0.0,0.919526627218935,FaceAll,HYDRA
0.05,random,50,0.2227335142879707,0.0,0.919526627218935,FaceAll,HYDRA
0.05,top,50,0.7477428116561152,0.0,0.919526627218935,FaceAll,HYDRA
0.1,bottom,50,0.2846114292695397,0.0,0.919526627218935,FaceAll,HYDRA
0.1,random,50,0.3140987270367965,0.0,0.919526627218935,FaceAll,HYDRA
0.1,top,50,1.0178776786204158,0.04,0.919526627218935,FaceAll,HYDRA
0.2,bottom,50,0.2316719554123215,0.0,0.919526627218935,FaceAll,HYDRA
0.2,random,50,0.4534616423823608,0.1866666666666666,0.919526627218935,FaceAll,HYDRA
0.2,top,50,1.2859022679539551,0.88,0.919526627218935,FaceAll,HYDRA
0.05,bottom,50,0.0164310441566182,0.02,0.8636363636363636,FaceFour,HYDRA
0.05,random,50,0.0843105038116087,0.0133333333333333,0.8636363636363636,FaceFour,HYDRA
0.05,top,50,0.1439690704546027,0.02,0.8636363636363636,FaceFour,HYDRA
0.1,bottom,50,0.0479688848957439,0.04,0.8636363636363636,FaceFour,HYDRA
0.1,random,50,0.1602060336348007,0.02,0.8636363636363636,FaceFour,HYDRA
0.1,top,50,0.2376066886690881,0.04,0.8636363636363636,FaceFour,HYDRA
0.2,bottom,50,0.1237245876808687,0.08,0.8636363636363636,FaceFour,HYDRA
0.2,random,50,0.2805015661749107,0.16,0.8636363636363636,FaceFour,HYDRA
0.2,top,50,0.3789552116396533,0.2,0.8636363636363636,FaceFour,HYDRA
0.05,bottom,50,0.0322495291668223,0.02,0.9551219512195122,FacesUCR,HYDRA
0.05,random,50,0.1317714176246266,0.0266666666666666,0.9551219512195122,FacesUCR,HYDRA
0.05,top,50,0.3443139528444794,0.12,0.9551219512195122,FacesUCR,HYDRA
0.1,bottom,50,0.0634455368230453,0.02,0.9551219512195122,FacesUCR,HYDRA
0.1,random,50,0.1702659604806697,0.0266666666666666,0.9551219512195122,FacesUCR,HYDRA
0.1,top,50,0.4566120844439152,0.18,0.9551219512195122,FacesUCR,HYDRA
0.2,bottom,50,0.1706118694647783,0.14,0.9551219512195122,FacesUCR,HYDRA
0.2,random,50,0.3189947433150338,0.1866666666666666,0.9551219512195122,FacesUCR,HYDRA
0.2,top,50,0.6335387942471059,0.42,0.9551219512195122,FacesUCR,HYDRA
0.05,bottom,50,-0.0460590730877551,0.04,0.962878787878788,FordA,HYDRA
0.05,random,50,-0.0328925245997387,0.12,0.962878787878788,FordA,HYDRA
0.05,top,50,0.0273724136478298,0.3,0.962878787878788,FordA,HYDRA
0.1,bottom,50,-0.0325528533103116,0.04,0.962878787878788,FordA,HYDRA
0.1,random,50,0.0157981187703339,0.2066666666666666,0.962878787878788,FordA,HYDRA
0.1,top,50,-0.010800823897564,0.28,0.962878787878788,FordA,HYDRA
0.2,bottom,50,0.0153234181844283,0.2,0.962878787878788,FordA,HYDRA
0.2,random,50,0.0551078051847398,0.3333333333333333,0.962878787878788,FordA,HYDRA
0.2,top,50,-0.0560698846077923,0.42,0.962878787878788,FordA,HYDRA
0.05,bottom,50,-0.027637657098283,0.04,0.8209876543209876,FordB,HYDRA
0.05,random,50,-0.0130638219494666,0.0933333333333333,0.8209876543209876,FordB,HYDRA
0.05,top,50,0.0704514081814756,0.3,0.8209876543209876,FordB,HYDRA
0.1,bottom,50,-0.0255208768625426,0.14,0.8209876543209876,FordB,HYDRA
0.1,random,50,0.0360797599101355,0.1333333333333333,0.8209876543209876,FordB,HYDRA
0.1,top,50,0.0828142551502687,0.22,0.8209876543209876,FordB,HYDRA
0.2,bottom,50,-0.03033358963346,0.18,0.8209876543209876,FordB,HYDRA
0.2,random,50,0.018344075629096,0.2733333333333333,0.8209876543209876,FordB,HYDRA
0.2,top,50,-0.054808393116474,0.34,0.8209876543209876,FordB,HYDRA
0.05,bottom,50,0.0775436150669752,0.02,0.967930029154519,ItalyPowerDemand,HYDRA
0.05,random,50,0.0995409849563992,0.0666666666666666,0.967930029154519,ItalyPowerDemand,HYDRA
0.05,top,50,0.0322890504723926,0.0,0.967930029154519,ItalyPowerDemand,HYDRA
0.1,bottom,50,0.1125701327624777,0.04,0.967930029154519,ItalyPowerDemand,HYDRA
0.1,random,50,0.1409380679384866,0.06,0.967930029154519,ItalyPowerDemand,HYDRA
0.1,top,50,0.0847384005355115,0.0,0.967930029154519,ItalyPowerDemand,HYDRA
0.2,bottom,50,0.3996271883503576,0.32,0.967930029154519,ItalyPowerDemand,HYDRA
0.2,random,50,0.2940696267511447,0.1533333333333333,0.967930029154519,ItalyPowerDemand,HYDRA
0.2,top,50,0.309389893705567,0.06,0.967930029154519,ItalyPowerDemand,HYDRA
0.05,bottom,50,0.2461753036658849,0.04,0.9379042690815006,MelbournePedestrian,HYDRA
0.05,random,50,0.5128822693674802,0.2666666666666666,0.9379042690815006,MelbournePedestrian,HYDRA
0.05,top,50,0.4655432558614056,0.22,0.9379042690815006,MelbournePedestrian,HYDRA
0.1,bottom,50,0.6422241218476846,0.12,0.9379042690815006,MelbournePedestrian,HYDRA
0.1,random,50,0.6743996836478112,0.28,0.9379042690815006,MelbournePedestrian,HYDRA
0.1,top,50,0.6621655558308095,0.36,0.9379042690815006,MelbournePedestrian,HYDRA
0.2,bottom,50,0.6037472897925502,0.1,0.9379042690815006,MelbournePedestrian,HYDRA
0.2,random,50,1.1469644490841773,0.8,0.9379042690815006,MelbournePedestrian,HYDRA
0.2,top,50,1.164680334635578,0.7,0.9379042690815006,MelbournePedestrian,HYDRA
